,ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
1664421,A-1664454,MapQuest,201.0,3,2018-09-21 14:48:23,2018-09-21 15:18:06,41.168495,-85.104088,,,0.0,Accident on I-469 Northbound at Exit 31A US-24.,,US-24 W,R,Fort Wayne,Allen,IN,46825,US,US/Eastern,KGWB,2018-09-21 14:55:00,78.8,,69.0,29.93,10.0,West,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1662616,A-1662649,MapQuest,201.0,2,2018-09-20 07:27:20,2018-09-20 07:57:01,44.94849,-92.985786,,,0.0,Accident on MN-120 Century Ave Northbound at I-94.,,I-94 W,R,Saint Paul,Ramsey,MN,55144,US,US/Central,KSTP,2018-09-20 07:53:00,60.1,,96.0,29.97,4.0,ENE,3.5,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3164080,A-3164240,Bing,,2,2019-03-12 15:06:58,2019-03-12 19:06:58,44.56748,-120.151311,44.567279,-120.14989,0.071,At NF-12/Buck Point Rd - Accident.,129.0, Ochoco Hwy,R,Mitchell,Wheeler,OR,97750-9742,US,US/Pacific,KRDM,2019-03-12 14:56:00,39.9,30.5,58.0,29.83,10.0,WNW,19.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3123222,A-3123382,Bing,,4,2019-10-01 13:31:32,2019-10-01 13:55:11,28.51629,-81.38861,28.50966,-81.4089,1.314,Closed between Michigan St/Exit 81 and US-17/US-441/US-92/S Orange Blossom Trl/Exit 80 - Road closed due to accident.,,I-4 W,R,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2019-10-01 13:53:00,83.0,83.0,67.0,29.88,10.0,NE,10.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1501999,A-1502031,MapQuest,201.0,2,2018-11-06 16:38:51,2018-11-06 17:08:39,39.915363,-82.863541,,,0.0,Accident on Noe Bixby Rd at Refugee Rd.,2998.0,Noe Bixby Rd,L,Columbus,Franklin,OH,43232-5852,US,US/Eastern,KCMH,2018-11-06 15:51:00,57.9,,49.0,29.84,10.0,WSW,20.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1219106,A-1219134,MapQuest,201.0,2,2019-04-07 15:13:53,2019-04-07 17:15:00,34.239124,-81.461205,,,0.0,Accident on I-26 Westbound after Exit 82 SC-773. No recent updates.,,I-26 W,R,Prosperity,Newberry,SC,29127,US,US/Eastern,KEOE,2019-04-07 15:15:00,73.0,73.0,69.0,29.58,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
907747,A-907773,MapQuest,201.0,3,2019-11-24 13:24:54,2019-11-24 14:24:22,29.966124,-95.419189,,,0.0,Center lane blocked due to accident on I-45 Northbound at Exits 59 60A 60B 61 62 North Fwy.,,I-45 N,R,Houston,Harris,TX,77090,US,US/Central,KDWH,2019-11-24 13:53:00,67.0,67.0,34.0,29.84,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2161594,A-2161634,MapQuest,201.0,2,2018-01-30 09:18:35,2018-01-30 10:18:18,41.103832,-95.931236,,,0.0,Accident on US-75 at Fairview Rd.,1301.0,Fairview Rd,L,Bellevue,Sarpy,NE,68123,US,US/Central,KOFF,2018-01-30 08:56:00,27.9,16.8,57.0,30.26,10.0,South,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
739162,A-739185,MapQuest,201.0,2,2020-02-28 06:28:11,2020-02-28 07:43:01,38.505959,-90.326012,,,0.0,Accident on MO-267 Lemay Ferry Rd near US-50 Lindbergh Blvd.,,Lemay Ferry Rd,R,Saint Louis,St. Louis County,MO,63125,US,US/Central,KCPS,2020-02-28 06:53:00,27.0,27.0,78.0,29.67,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
975960,A-975986,MapQuest-Bing,241.0,3,2019-09-12 17:22:34,2019-09-12 18:24:45,33.774757,-118.086456,,,0.0,#1 and #2 lane blocked and HOV lane blocked due to accident on I-405 Southbound at CA-22. SigAlert issued.,,CA-22 W,R,Seal Beach,Orange,CA,90740,US,US/Pacific,KSLI,2019-09-12 16:58:00,86.0,86.0,33.0,29.85,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1886547,A-1886586,MapQuest,201.0,3,2018-05-12 14:30:42,2018-05-12 14:59:57,34.038048,-118.273407,,,0.0,Right hand shoulder blocked due to accident on I-110 Northbound at Washington Blvd.,,I-10 E,R,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2018-05-12 14:35:00,66.0,,60.0,29.96,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
115172,A-115174,MapQuest,201.0,2,2016-06-16 13:27:04,2016-06-16 14:12:04,33.809479,-117.879379,,,0.0,Lane blocked on entry ramp due to accident on CA-57 Southbound at Exit 2 Katella Ave.,,CA-57 S,R,Anaheim,Orange,CA,92806,US,US/Pacific,KFUL,2016-06-16 13:53:00,78.1,,37.0,30.01,10.0,SSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
242927,A-242929,MapQuest,201.0,2,2016-11-18 18:03:44,2016-11-18 18:33:24,40.222782,-75.660141,,,0.01,Accident on PA-100 Pottstown Pike Eastbound at Lenape Xing.,598.0,Pottstown Pike,L,Pottstown,Chester,PA,19465,US,US/Eastern,KPTW,2016-11-18 17:54:00,54.0,,66.0,30.07,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
2836069,A-2836171,Bing,,2,2020-06-18 11:09:36,2020-06-18 12:02:24,38.00331,-121.835,38.0042,-121.8382,0.185,At Somersville Rd - Accident. Hard shoulder blocked.,,CA-4 W,R,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2020-06-18 10:53:00,85.0,85.0,19.0,29.83,10.0,VAR,3.0,0.0,Fair,False,False,False,False,True,False,True,False,False,False,False,False,False,Day,Day,Day,Day
818674,A-818700,MapQuest,201.0,2,2019-10-14 05:27:16,2019-10-14 06:56:14,30.0968,-82.670326,,,0.0,Accident on FL-47 at Brentwood Way.,5593.0,SW State Road 47,R,Lake City,Columbia,FL,32024-4889,US,US/Eastern,KLCQ,2019-10-14 05:35:00,64.0,64.0,100.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2215701,A-2215741,MapQuest,241.0,2,2017-12-25 05:37:44,2017-12-25 06:08:00,40.112659,-75.420296,,,1.28999996185,One lane blocked due to accident on US-422 Northbound from PA-23 Valley Forge Rd to PA-363 Trooper Rd.,,S Trooper Rd,R,Norristown,Montgomery,PA,19403,US,US/Eastern,KLOM,2017-12-25 05:35:00,32.0,28.7,100.0,29.76,7.0,West,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
2352410,A-2352450,MapQuest,201.0,2,2017-09-05 16:33:27,2017-09-05 17:01:56,28.489998,-80.804207,,,0.0,Lane blocked due to accident on Grissom Pkwy at Cinnamon Fern Blvd.,5000.0,Cinnamon Fern Blvd,L,Cocoa,Brevard,FL,32927-3401,US,US/Eastern,KTIX,2017-09-05 16:47:00,89.6,,59.0,29.94,7.0,East,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1003161,A-1003187,MapQuest,406.0,3,2019-08-27 20:21:43,2019-08-27 21:36:37,32.759201,-117.198837,,,0.330000013113,Entry ramp to I-8 Eastbound from Morena Blvd closed due to police incident.,4298.0,Rosecrans St,L,San Diego,San Diego,CA,92110,US,US/Pacific,KSAN,2019-08-27 19:51:00,71.0,71.0,78.0,29.84,10.0,SW,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
3472524,A-3472688,Bing,,2,2019-06-11 16:02:34,2019-06-11 16:24:27,43.016077,-71.688397,42.998602,-71.688218,1.207,At RT-136/Francestown Rd - Accident.,414.0, Weare Rd,R,New Boston,Hillsborough,NH,03070-3503,US,US/Eastern,KMHT,2019-06-11 15:53:00,75.0,75.0,43.0,29.59,10.0,NW,25.0,0.0,Partly Cloudy / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
786989,A-787014,MapQuest,201.0,3,2019-12-17 06:36:45,2019-12-17 07:52:26,39.807388,-86.166382,,,0.0,Right hand shoulder blocked and right lane blocked due to accident on I-65 Southbound at Exit 116 30th St.,,I-65 S,R,Indianapolis,Marion,IN,46208,US,US/Eastern,KEYE,2019-12-17 06:53:00,29.0,20.0,82.0,29.15,10.0,N,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
1249842,A-1249871,MapQuest,201.0,2,2019-04-23 07:48:57,2019-04-23 09:01:58,30.229639,-97.788544,,,0.0,Accident on Ben White Blvd Eastbound at FM-2304 Manchaca Rd.,4378.0,Manchaca Rd,R,Austin,Travis,TX,78704-7532,US,US/Central,KATT,2019-04-23 07:51:00,69.0,69.0,87.0,29.24,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
1501488,A-1501520,MapQuest,201.0,2,2018-11-06 10:06:42,2018-11-06 10:51:25,40.151432,-75.264572,,,0.0,Accident on PA-73 Skippack Pike at Village Cir.,580.0,Skippack Pike,L,Blue Bell,Montgomery,PA,19422,US,US/Eastern,KLOM,2018-11-06 10:15:00,51.8,,100.0,29.87,1.8,ESE,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3309608,A-3309769,Bing,,4,2018-06-19 17:04:02,2018-06-19 23:04:02,28.03994,-82.45121,28.03994,-82.45121,0.0,Closed at SR-580/E Busch Blvd - Road closed due to accident.,9999.0, N Nebraska Ave,R,Tampa,Hillsborough,FL,33612-8033,US,US/Eastern,KVDF,2018-06-19 16:55:00,86.0,,66.0,29.97,10.0,West,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
2034486,A-2034526,MapQuest,201.0,3,2018-03-24 23:13:57,2018-03-24 23:43:38,34.087418,-117.670006,,,0.0,Accident on I-10 Westbound at Exit 50 Mountain Ave.,,S Mountain Ave,R,Upland,San Bernardino,CA,91786,US,US/Pacific,KONT,2018-03-24 22:53:00,52.0,,71.0,30.03,10.0,SW,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1592040,A-1592073,MapQuest,201.0,3,2018-10-18 20:03:36,2018-10-18 20:33:11,42.354305,-71.053131,,,0.0,Accident on I-93 Northbound at Exits 20B-A 23 Summer St.,,US-1 S,R,Boston,Suffolk,MA,02110,US,US/Eastern,KBOS,2018-10-18 19:54:00,45.0,39.7,30.0,30.26,10.0,West,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
3247960,A-3248120,Bing,,2,2018-11-28 13:09:07,2018-11-28 17:09:07,44.874425,-122.905258,44.87436,-122.90517,0.006,At OR-214/Silver Falls Hwy SE/Exit 7 - Accident.,,OR-22 E,R,Salem,Marion,OR,97317,US,US/Pacific,KSLE,2018-11-28 12:56:00,53.1,,83.0,29.71,10.0,South,9.2,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2410246,A-2410287,MapQuest,201.0,3,2017-09-29 10:48:06,2017-09-29 11:17:46,37.693237,-122.052116,,,0.0,Accident on I-580 Eastbound after Grove Way .,,I-580 E,R,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2017-09-29 10:54:00,64.9,,65.0,30.05,10.0,NW,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2121827,A-2121867,MapQuest,201.0,2,2018-01-09 06:37:56,2018-01-09 07:07:41,30.418594,-91.147812,,,0.0,Accident on LA-427 Perkins Rd at Idle Oaks Dr.,2200.0,Idle Oaks Dr,R,Baton Rouge,East Baton Rouge,LA,70808-3066,US,US/Central,KBTR,2018-01-09 06:53:00,50.0,,93.0,30.09,10.0,North,4.6,,Overcast,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
1512998,A-1513030,MapQuest,201.0,3,2018-11-09 06:11:36,2018-11-09 06:41:19,36.060764,-86.772125,,,0.0,Accident on I-65 Northbound before Exit 78.,,I-65 N,R,Nashville,Davidson,TN,37220,US,US/Central,KBNA,2018-11-09 05:53:00,42.1,38.4,89.0,30.06,2.5,NNW,5.8,0.18,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
296646,A-296649,MapQuest,201.0,2,2016-08-24 19:19:20,2016-08-24 19:49:20,30.404417,-97.633514,,,0.0,Accident on Lazyridge Dr near Long Meadow Dr.,13600.0,Long Meadow Dr,L,Pflugerville,Travis,TX,78660-8268,US,US/Central,KEDC,2016-08-24 19:15:00,89.6,,55.0,30.03,10.0,SSE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1693389,A-1693422,MapQuest,201.0,2,2018-08-05 13:39:21,2018-08-05 14:23:32,30.547939,-91.988068,,,0.0,Accident on US-190 Westbound at Robert Bihm Ln.,16881.0,Highway 190,L,Port Barre,St. Landry,LA,70577-5128,US,US/Central,KOPL,2018-08-05 13:35:00,92.1,,48.0,30.14,10.0,ESE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
368605,A-368608,MapQuest,201.0,2,2017-03-09 15:55:29,2017-03-09 16:40:04,43.068352,-83.728722,,,0.0,Accident on Barbara Dr near Oxley Dr.,6199.0,Oxley Dr,L,Flint,Genesee,MI,48504-1668,US,US/Eastern,KFNT,2017-03-09 15:53:00,39.0,32.8,38.0,30.12,10.0,WNW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1932446,A-1932486,MapQuest,201.0,2,2018-04-05 07:10:29,2018-04-05 07:45:00,40.244186,-75.582375,,,0.0,Restrictions due to accident on High St at Park Rd.,200.0,S Park Rd,R,Pottstown,Montgomery,PA,19464-3141,US,US/Eastern,KPTW,2018-04-05 06:54:00,32.0,23.6,56.0,30.1,10.0,WNW,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
204347,A-204349,MapQuest,201.0,2,2016-11-08 10:34:40,2016-11-08 11:04:19,41.424942,-73.626556,,,0.01,Right hand shoulder blocked due to accident on NY-312 Eastbound at Independent Way.,237.0,Route 312,R,Brewster,Putnam,NY,10509-2327,US,US/Eastern,KDXR,2016-11-08 10:53:00,57.0,,39.0,30.16,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3449127,A-3449291,Bing,,4,2019-04-22 05:28:17,2019-04-22 05:54:49,33.628168,-117.703835,33.62693,-117.70219,0.128,Closed at Entrados Dr - Road closed due to accident.,24401.0, Muirlands Blvd,L,Lake Forest,Orange,CA,92630-3921,US,US/Pacific,KSNA,2019-04-22 05:50:00,55.0,55.0,72.0,29.93,10.0,E,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Day,Day
1019331,A-1019357,MapQuest,201.0,2,2019-07-05 19:54:30,2019-07-05 20:24:15,36.11425,-96.011368,,,0.0,Accident on US-75 Southbound at I-244.,,Okmulgee Expy S,R,Tulsa,Tulsa,OK,74107,US,US/Central,KRVS,2019-07-05 19:53:00,75.0,75.0,84.0,29.31,10.0,S,3.0,0.01,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2957292,A-2957441,Bing,,2,2020-01-11 22:11:00,2020-01-11 23:04:43,34.159545,-118.63741,34.159545,-118.63741,0.0,At US-101/Ventura Fwy/Avenue San Luis - Accident.,,US-101 N,R,Woodland Hills,Los Angeles,CA,91367,US,US/Pacific,KVNY,2020-01-11 21:51:00,51.0,51.0,54.0,29.2,10.0,N,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
258407,A-258409,MapQuest,201.0,2,2016-07-08 09:09:42,2016-07-08 10:09:42,40.235157,-75.290085,,,0.0,Accident on Broad St at Whites Rd.,510.0,S Broad St,R,Lansdale,Montgomery,PA,19446,US,US/Eastern,KLOM,2016-07-08 09:15:00,80.6,,74.0,29.8,10.0,WNW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2704612,A-2704660,Bing,,2,2017-06-27 01:21:33,2017-06-27 07:21:33,34.08208,-118.22417,34.09054,-118.23884,1.023,Between CA-110/Pasadena Fwy and Stadium Way/Exit 138 - Accident.,,I-5 N,R,Los Angeles,Los Angeles,CA,90065,US,US/Pacific,KCQT,2017-06-27 01:47:00,70.0,,61.0,29.86,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1481769,A-1481801,MapQuest,201.0,2,2018-12-26 11:23:55,2018-12-26 12:23:55,43.003017,-87.937836,,,0.0,Accident on Lincoln Ave Westbound at 19th St.,1948.0,W Lincoln Ave,R,Milwaukee,Milwaukee,WI,53215-2653,US,US/Central,KMKE,2018-12-26 11:37:00,39.9,35.1,73.0,30.44,5.0,NE,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3245080,A-3245240,Bing,,4,2018-11-24 04:51:00,2018-11-24 09:00:00,39.75105,-84.20528,39.752378,-84.204801,0.095,Closed at Main - Road closed due to accident.,,I-75 N,R,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,2018-11-24 04:56:00,44.6,37.8,91.0,29.71,8.0,SSE,15.0,0.08,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1163212,A-1163238,MapQuest,343.0,3,2019-05-11 05:17:53,2019-05-11 10:07:03,34.025024,-117.72805,,,0.0,Earlier accident on CA-60 Eastbound before Exit 30 Reservoir St. All lanes have been re-opened.,,CA-60 E,R,Chino,San Bernardino,CA,91710,US,US/Pacific,KCNO,2019-05-11 04:53:00,53.0,53.0,100.0,29.19,9.0,N,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
3015488,A-3015648,Bing,,2,2020-02-27 05:45:00,2020-02-27 07:17:30,36.840694,-119.928453,36.840694,-119.928453,0.0,At Golden State Blvd North Int - Accident.,,Highway 99,R,Fresno,Fresno,CA,93722,US,US/Pacific,KFAT,2020-02-27 05:53:00,48.0,48.0,63.0,29.88,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2426620,A-2426661,MapQuest,201.0,2,2017-08-07 10:57:11,2017-08-07 11:42:11,39.08638,-77.497147,,,0.0,Accident on Riverside Pkwy at Kipheart Dr.,44015.0,Riverside Pkwy,L,Leesburg,Loudoun,VA,20176-5101,US,US/Eastern,KJYO,2017-08-07 10:55:00,69.8,,100.0,30.03,4.0,NNE,4.6,0.1,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
787120,A-787145,MapQuest,201.0,3,2019-12-17 06:45:17,2019-12-17 08:05:25,35.396648,-80.700722,,,0.0,Accident on I-85 Southbound after Poplar Tent Rd.,,I-85 S,R,Concord,Cabarrus,NC,28027,US,US/Eastern,KJQF,2019-12-17 06:50:00,59.0,59.0,94.0,29.13,5.0,S,7.0,0.0,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
2512070,A-2512111,Bing,,2,2016-12-02 08:32:02,2016-12-02 14:32:02,42.5021,-71.47828,42.50114,-71.47653,0.111,At Newtown Rd/Exit 41 - Accident.,,MA-2 E,R,Littleton,Middlesex,MA,01460,US,US/Eastern,KBED,2016-12-02 08:56:00,42.1,36.6,62.0,29.81,10.0,WSW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
2052370,A-2052410,MapQuest,201.0,2,2018-02-02 07:59:33,2018-02-02 08:44:05,28.576637,-81.372963,,,0.0,Accident on FL-527 Orange Ave at King St.,2801.0,N Orange Ave,R,Orlando,Orange,FL,32804-4625,US,US/Eastern,KORL,2018-02-02 07:53:00,61.0,,83.0,30.22,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
3239990,A-3240150,Bing,,2,2018-11-15 19:31:43,2018-11-15 20:01:12,47.6113,-122.33617,47.611297,-122.336167,0.0,At I-5/I-5 Express Ln/5th Ave/6th Ave - Accident. Left lane blocked.,1513.0, 5th Ave,L,Seattle,King,WA,98101-1603,US,US/Pacific,KBFI,2018-11-15 19:53:00,54.0,,72.0,30.21,10.0,SSE,12.7,,Overcast,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
1003835,A-1003861,MapQuest,241.0,3,2019-08-28 14:38:16,2019-08-28 15:07:59,26.011145,-80.166832,,,0.0,Lane blocked due to accident on I-95 Northbound at Exit 20 FL-820 Hollywood Blvd.,,I-95 S,R,Hollywood,Broward,FL,33020,US,US/Eastern,KFLL,2019-08-28 14:53:00,93.0,93.0,52.0,29.88,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
391281,A-391285,MapQuest,229.0,2,2017-03-18 09:37:18,2017-03-18 10:06:53,32.656689,-96.75042,,,0.1,Slow traffic due to accident on Bonnie View Rd Northbound between I-20 Service Rd and Cedardale Dr.,7409.0,Bonnie View Rd,L,Dallas,Dallas,TX,75241-7401,US,US/Central,KRBD,2017-03-18 09:37:00,68.0,,84.0,30.27,10.0,Variable,4.6,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
1135921,A-1135947,MapQuest,201.0,2,2019-06-24 07:50:34,2019-06-24 08:36:16,40.640141,-111.397049,,,0.769999980927,Accident on UT-248 between Soaring Hawk Ln and Hideout Trl.,,UT-248,R,Kamas,Wasatch,UT,84036,US,US/Mountain,K36U,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
656473,A-656486,MapQuest,201.0,3,2020-01-14 12:08:41,2020-01-14 13:08:11,41.765285,-72.626373,,,0.0,Right hand shoulder closed due to accident on I-84 Westbound at Exit 58 Roberts St.,,I-84 E,R,East Hartford,Hartford,CT,06108,US,US/Eastern,KHFD,2020-01-14 11:53:00,40.0,40.0,79.0,30.27,8.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
45290,A-45291,MapQuest,201.0,2,2016-06-29 14:58:25,2016-06-29 15:58:25,33.856785,-118.028526,,,0.0,HOV lane blocked due to accident on CA-91 Westbound near Exit 22 Valley View St.,,Valley View St,R,Buena Park,Orange,CA,90620,US,US/Pacific,KFUL,2016-06-29 14:53:00,84.9,,41.0,29.85,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
3348754,A-3348917,Bing,,2,2018-03-30 16:50:19,2018-03-30 22:50:19,30.35021,-81.66854,30.34466,-81.66833,0.384,At SR-114/8th St/Exit 353 - Accident. Left lane blocked.,,I-95 S,R,Jacksonville,Duval,FL,32209,US,US/Eastern,KJAX,2018-03-30 16:56:00,64.0,,93.0,30.09,10.0,WNW,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
450053,A-450059,MapQuest,201.0,2,2017-05-24 05:05:47,2017-05-24 05:35:25,40.018734,-76.728355,,,0.019999999553,Accident on PA-181 George St near St Marks St.,3299.0,N George St,R,York,York,PA,17406,US,US/Eastern,KMDT,2017-05-24 04:56:00,57.0,,96.0,29.72,5.0,ENE,3.5,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
109794,A-109796,MapQuest,241.0,2,2016-05-27 01:30:58,2016-05-27 02:30:58,33.875896,-118.168587,,,0.01,Lane blocked due to accident on CA-91 Eastbound at Exit 13 Cherry Ave.,,Artesia Fwy E,R,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2016-05-27 01:53:00,60.1,,80.0,29.98,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
